OccurredOn,Date,Time,LRWS-11-01_SPACE_AIR_CO2,LRWS-11-01_SPACE_AIR_HUMID,LRWS-11-01_SPACE_AIR_PRESSURE,LRWS-11-01_SPACE_AIR_TEMP
2025-10-07 08:11:00,2025-10-07,08:11:00,440.0,72.5,1010.5,24.3
2025-10-07 08:12:00,2025-10-07,08:12:00,440.0,72.5,1010.5,24.3
2025-10-07 08:13:00,2025-10-07,08:13:00,440.0,72.5,1010.5,24.3
2025-10-07 08:14:00,2025-10-07,08:14:00,440.0,72.5,1010.5,24.3
2025-10-07 08:15:00,2025-10-07,08:15:00,447.0,71.5,1010.7,24.1
2025-10-07 08:16:00,2025-10-07,08:16:00,447.0,71.5,1010.7,24.1
2025-10-07 08:17:00,2025-10-07,08:17:00,447.0,71.5,1010.7,24.1
2025-10-07 08:18:00,2025-10-07,08:18:00,447.0,71.5,1010.7,24.1
2025-10-07 08:19:00,2025-10-07,08:19:00,447.0,71.5,1010.7,24.1
2025-10-07 08:20:00,2025-10-07,08:20:00,447.0,71.5,1010.7,24.1
2025-10-07 08:21:00,2025-10-07,08:21:00,447.0,71.5,1010.7,24.1
2025-10-07 08:22:00,2025-10-07,08:22:00,447.0,71.5,1010.7,24.1
2025-10-07 08:23:00,2025-10-07,08:23:00,447.0,71.5,1010.7,24.1
2025-10-07 08:24:00,2025-10-07,08:24:00,447.0,71.5,1010.7,24.1
2025-10-07 08:25:00,2025-10-07,08:25:00,451.0,71.0,1010.9,23.9
2025-10-07 08:26:00,2025-10-07,08:26:00,451.0,71.0,1010.9,23.9
2025-10-07 08:27:00,2025-10-07,08:27:00,451.0,71.0,1010.9,23.9
2025-10-07 08:28:00,2025-10-07,08:28:00,451.0,71.0,1010.9,23.9
2025-10-07 08:29:00,2025-10-07,08:29:00,451.0,71.0,1010.9,23.9
2025-10-07 08:30:00,2025-10-07,08:30:00,451.0,71.0,1010.9,23.9
2025-10-07 08:31:00,2025-10-07,08:31:00,451.0,71.0,1010.9,23.9
2025-10-07 08:32:00,2025-10-07,08:32:00,451.0,71.0,1010.9,23.9
2025-10-07 08:33:00,2025-10-07,08:33:00,451.0,71.0,1010.9,23.9
2025-10-07 08:34:00,2025-10-07,08:34:00,451.0,71.0,1010.9,23.9
2025-10-07 08:35:00,2025-10-07,08:35:00,454.0,71.0,1011.1,23.8
2025-10-07 08:36:00,2025-10-07,08:36:00,454.0,71.0,1011.1,23.8
2025-10-07 08:37:00,2025-10-07,08:37:00,454.0,71.0,1011.1,23.8
2025-10-07 08:38:00,2025-10-07,08:38:00,454.0,71.0,1011.1,23.8
2025-10-07 08:39:00,2025-10-07,08:39:00,454.0,71.0,1011.1,23.8
2025-10-07 08:40:00,2025-10-07,08:40:00,454.0,71.0,1011.1,23.8
2025-10-07 08:41:00,2025-10-07,08:41:00,454.0,71.0,1011.1,23.8
2025-10-07 08:42:00,2025-10-07,08:42:00,454.0,71.0,1011.1,23.8
2025-10-07 08:43:00,2025-10-07,08:43:00,454.0,71.0,1011.1,23.8
2025-10-07 08:44:00,2025-10-07,08:44:00,454.0,71.0,1011.1,23.8
2025-10-07 08:45:00,2025-10-07,08:45:00,457.0,70.0,1011.0,23.6
2025-10-07 08:46:00,2025-10-07,08:46:00,457.0,70.0,1011.0,23.6
2025-10-07 08:47:00,2025-10-07,08:47:00,457.0,70.0,1011.0,23.6
2025-10-07 08:48:00,2025-10-07,08:48:00,457.0,70.0,1011.0,23.6
2025-10-07 08:49:00,2025-10-07,08:49:00,457.0,70.0,1011.0,23.6
2025-10-07 08:50:00,2025-10-07,08:50:00,457.0,70.0,1011.0,23.6
2025-10-07 08:51:00,2025-10-07,08:51:00,457.0,70.0,1011.0,23.6
2025-10-07 08:52:00,2025-10-07,08:52:00,457.0,70.0,1011.0,23.6
2025-10-07 08:53:00,2025-10-07,08:53:00,457.0,70.0,1011.0,23.6
2025-10-07 08:54:00,2025-10-07,08:54:00,457.0,70.0,1011.0,23.6
2025-10-07 08:55:00,2025-10-07,08:55:00,458.0,70.0,1011.0,23.4
2025-10-07 08:56:00,2025-10-07,08:56:00,458.0,70.0,1011.0,23.4
2025-10-07 08:57:00,2025-10-07,08:57:00,458.0,70.0,1011.0,23.4
2025-10-07 08:58:00,2025-10-07,08:58:00,458.0,70.0,1011.0,23.4
2025-10-07 08:59:00,2025-10-07,08:59:00,458.0,70.0,1011.0,23.4
2025-10-07 09:00:00,2025-10-07,09:00:00,458.0,70.0,1011.0,23.4
2025-10-07 09:01:00,2025-10-07,09:01:00,458.0,70.0,1011.0,23.4
2025-10-07 09:02:00,2025-10-07,09:02:00,458.0,70.0,1011.0,23.4
2025-10-07 09:03:00,2025-10-07,09:03:00,458.0,70.0,1011.0,23.4
2025-10-07 09:04:00,2025-10-07,09:04:00,458.0,70.0,1011.0,23.4
2025-10-07 09:05:00,2025-10-07,09:05:00,459.0,69.5,1011.1,23.3
2025-10-07 09:06:00,2025-10-07,09:06:00,459.0,69.5,1011.1,23.3
2025-10-07 09:07:00,2025-10-07,09:07:00,459.0,69.5,1011.1,23.3
2025-10-07 09:08:00,2025-10-07,09:08:00,459.0,69.5,1011.1,23.3
2025-10-07 09:09:00,2025-10-07,09:09:00,459.0,69.5,1011.1,23.3
2025-10-07 09:10:00,2025-10-07,09:10:00,459.0,69.5,1011.1,23.3
2025-10-07 09:11:00,2025-10-07,09:11:00,459.0,69.5,1011.1,23.3
2025-10-07 09:12:00,2025-10-07,09:12:00,459.0,69.5,1011.1,23.3
2025-10-07 09:13:00,2025-10-07,09:13:00,459.0,69.5,1011.1,23.3
2025-10-07 09:14:00,2025-10-07,09:14:00,459.0,69.5,1011.1,23.3
2025-10-07 09:15:00,2025-10-07,09:15:00,458.0,69.5,1011.2,23.1
2025-10-07 09:16:00,2025-10-07,09:16:00,458.0,69.5,1011.2,23.1
2025-10-07 09:17:00,2025-10-07,09:17:00,458.0,69.5,1011.2,23.1
2025-10-07 09:18:00,2025-10-07,09:18:00,458.0,69.5,1011.2,23.1
2025-10-07 09:19:00,2025-10-07,09:19:00,458.0,69.5,1011.2,23.1
2025-10-07 09:20:00,2025-10-07,09:20:00,458.0,69.5,1011.2,23.1
2025-10-07 09:21:00,2025-10-07,09:21:00,458.0,69.5,1011.2,23.1
2025-10-07 09:22:00,2025-10-07,09:22:00,458.0,69.5,1011.2,23.1
2025-10-07 09:23:00,2025-10-07,09:23:00,458.0,69.5,1011.2,23.1
2025-10-07 09:24:00,2025-10-07,09:24:00,458.0,69.5,1011.2,23.1
2025-10-07 09:25:00,2025-10-07,09:25:00,454.0,69.0,1011.2,23.1
2025-10-07 09:26:00,2025-10-07,09:26:00,454.0,69.0,1011.2,23.1
2025-10-07 09:27:00,2025-10-07,09:27:00,454.0,69.0,1011.2,23.1
2025-10-07 09:28:00,2025-10-07,09:28:00,454.0,69.0,1011.2,23.1
2025-10-07 09:29:00,2025-10-07,09:29:00,454.0,69.0,1011.2,23.1
2025-10-07 09:30:00,2025-10-07,09:30:00,454.0,69.0,1011.2,23.1
2025-10-07 09:31:00,2025-10-07,09:31:00,454.0,69.0,1011.2,23.1
2025-10-07 09:32:00,2025-10-07,09:32:00,454.0,69.0,1011.2,23.1
2025-10-07 09:33:00,2025-10-07,09:33:00,454.0,69.0,1011.2,23.1
2025-10-07 09:34:00,2025-10-07,09:34:00,454.0,69.0,1011.2,23.1
2025-10-07 09:35:00,2025-10-07,09:35:00,452.0,69.0,1011.3,22.9
2025-10-07 09:36:00,2025-10-07,09:36:00,452.0,69.0,1011.3,22.9
2025-10-07 09:37:00,2025-10-07,09:37:00,452.0,69.0,1011.3,22.9
2025-10-07 09:38:00,2025-10-07,09:38:00,452.0,69.0,1011.3,22.9
2025-10-07 09:39:00,2025-10-07,09:39:00,452.0,69.0,1011.3,22.9
2025-10-07 09:40:00,2025-10-07,09:40:00,452.0,69.0,1011.3,22.9
2025-10-07 09:41:00,2025-10-07,09:41:00,452.0,69.0,1011.3,22.9
2025-10-07 09:42:00,2025-10-07,09:42:00,452.0,69.0,1011.3,22.9
2025-10-07 09:43:00,2025-10-07,09:43:00,452.0,69.0,1011.3,22.9
2025-10-07 09:44:00,2025-10-07,09:44:00,452.0,69.0,1011.3,22.9
2025-10-07 09:45:00,2025-10-07,09:45:00,450.0,68.5,1011.3,22.8
2025-10-07 09:46:00,2025-10-07,09:46:00,450.0,68.5,1011.3,22.8
2025-10-07 09:47:00,2025-10-07,09:47:00,450.0,68.5,1011.3,22.8
2025-10-07 09:48:00,2025-10-07,09:48:00,450.0,68.5,1011.3,22.8
2025-10-07 09:49:00,2025-10-07,09:49:00,450.0,68.5,1011.3,22.8
2025-10-07 09:50:00,2025-10-07,09:50:00,450.0,68.5,1011.3,22.8
2025-10-07 09:51:00,2025-10-07,09:51:00,450.0,68.5,1011.3,22.8
2025-10-07 09:52:00,2025-10-07,09:52:00,450.0,68.5,1011.3,22.8
2025-10-07 09:53:00,2025-10-07,09:53:00,450.0,68.5,1011.3,22.8
2025-10-07 09:54:00,2025-10-07,09:54:00,450.0,68.5,1011.3,22.8
2025-10-07 09:55:00,2025-10-07,09:55:00,444.0,68.5,1011.5,22.7
2025-10-07 09:56:00,2025-10-07,09:56:00,444.0,68.5,1011.5,22.7
2025-10-07 09:57:00,2025-10-07,09:57:00,444.0,68.5,1011.5,22.7
2025-10-07 09:58:00,2025-10-07,09:58:00,444.0,68.5,1011.5,22.7
2025-10-07 09:59:00,2025-10-07,09:59:00,444.0,68.5,1011.5,22.7
2025-10-07 10:00:00,2025-10-07,10:00:00,444.0,68.5,1011.5,22.7
2025-10-07 10:01:00,2025-10-07,10:01:00,444.0,68.5,1011.5,22.7
2025-10-07 10:02:00,2025-10-07,10:02:00,444.0,68.5,1011.5,22.7
2025-10-07 10:03:00,2025-10-07,10:03:00,444.0,68.5,1011.5,22.7
2025-10-07 10:04:00,2025-10-07,10:04:00,444.0,68.5,1011.5,22.7
2025-10-07 10:05:00,2025-10-07,10:05:00,483.0,69.0,1011.6,22.9
2025-10-07 10:06:00,2025-10-07,10:06:00,483.0,69.0,1011.6,22.9
2025-10-07 10:07:00,2025-10-07,10:07:00,483.0,69.0,1011.6,22.9
2025-10-07 10:08:00,2025-10-07,10:08:00,483.0,69.0,1011.6,22.9
2025-10-07 10:09:00,2025-10-07,10:09:00,483.0,69.0,1011.6,22.9
2025-10-07 10:10:00,2025-10-07,10:10:00,483.0,69.0,1011.6,22.9
2025-10-07 10:11:00,2025-10-07,10:11:00,483.0,69.0,1011.6,22.9
2025-10-07 10:12:00,2025-10-07,10:12:00,483.0,69.0,1011.6,22.9
2025-10-07 10:13:00,2025-10-07,10:13:00,483.0,69.0,1011.6,22.9
2025-10-07 10:14:00,2025-10-07,10:14:00,483.0,69.0,1011.6,22.9
2025-10-07 10:15:00,2025-10-07,10:15:00,673.0,69.5,1011.6,23.0
2025-10-07 10:16:00,2025-10-07,10:16:00,673.0,69.5,1011.6,23.0
2025-10-07 10:17:00,2025-10-07,10:17:00,673.0,69.5,1011.6,23.0
2025-10-07 10:18:00,2025-10-07,10:18:00,673.0,69.5,1011.6,23.0
2025-10-07 10:19:00,2025-10-07,10:19:00,673.0,69.5,1011.6,23.0
2025-10-07 10:20:00,2025-10-07,10:20:00,673.0,69.5,1011.6,23.0
2025-10-07 10:21:00,2025-10-07,10:21:00,673.0,69.5,1011.6,23.0
2025-10-07 10:22:00,2025-10-07,10:22:00,673.0,69.5,1011.6,23.0
2025-10-07 10:23:00,2025-10-07,10:23:00,673.0,69.5,1011.6,23.0
2025-10-07 10:24:00,2025-10-07,10:24:00,673.0,69.5,1011.6,23.0
2025-10-07 10:25:00,2025-10-07,10:25:00,722.0,69.0,1011.5,22.9
2025-10-07 10:26:00,2025-10-07,10:26:00,722.0,69.0,1011.5,22.9
2025-10-07 10:27:00,2025-10-07,10:27:00,722.0,69.0,1011.5,22.9
2025-10-07 10:28:00,2025-10-07,10:28:00,722.0,69.0,1011.5,22.9
2025-10-07 10:29:00,2025-10-07,10:29:00,722.0,69.0,1011.5,22.9
2025-10-07 10:30:00,2025-10-07,10:30:00,722.0,69.0,1011.5,22.9
2025-10-07 10:31:00,2025-10-07,10:31:00,722.0,69.0,1011.5,22.9
2025-10-07 10:32:00,2025-10-07,10:32:00,722.0,69.0,1011.5,22.9
2025-10-07 10:33:00,2025-10-07,10:33:00,722.0,69.0,1011.5,22.9
2025-10-07 10:34:00,2025-10-07,10:34:00,722.0,69.0,1011.5,22.9
2025-10-07 10:35:00,2025-10-07,10:35:00,712.0,69.0,1011.4,22.9
2025-10-07 10:36:00,2025-10-07,10:36:00,712.0,69.0,1011.4,22.9
2025-10-07 10:37:00,2025-10-07,10:37:00,712.0,69.0,1011.4,22.9
2025-10-07 10:38:00,2025-10-07,10:38:00,712.0,69.0,1011.4,22.9
2025-10-07 10:39:00,2025-10-07,10:39:00,712.0,69.0,1011.4,22.9
2025-10-07 10:40:00,2025-10-07,10:40:00,712.0,69.0,1011.4,22.9
2025-10-07 10:41:00,2025-10-07,10:41:00,712.0,69.0,1011.4,22.9
2025-10-07 10:42:00,2025-10-07,10:42:00,712.0,69.0,1011.4,22.9
2025-10-07 10:43:00,2025-10-07,10:43:00,712.0,69.0,1011.4,22.9
2025-10-07 10:44:00,2025-10-07,10:44:00,712.0,69.0,1011.4,22.9
2025-10-07 10:45:00,2025-10-07,10:45:00,690.0,68.5,1011.4,22.9
2025-10-07 10:46:00,2025-10-07,10:46:00,690.0,68.5,1011.4,22.9
2025-10-07 10:47:00,2025-10-07,10:47:00,690.0,68.5,1011.4,22.9
2025-10-07 10:48:00,2025-10-07,10:48:00,690.0,68.5,1011.4,22.9
2025-10-07 10:49:00,2025-10-07,10:49:00,690.0,68.5,1011.4,22.9
2025-10-07 10:50:00,2025-10-07,10:50:00,690.0,68.5,1011.4,22.9
2025-10-07 10:51:00,2025-10-07,10:51:00,690.0,68.5,1011.4,22.9
2025-10-07 10:52:00,2025-10-07,10:52:00,690.0,68.5,1011.4,22.9
2025-10-07 10:53:00,2025-10-07,10:53:00,690.0,68.5,1011.4,22.9
2025-10-07 10:54:00,2025-10-07,10:54:00,690.0,68.5,1011.4,22.9
2025-10-07 10:55:00,2025-10-07,10:55:00,666.0,68.5,1011.4,22.9
2025-10-07 10:56:00,2025-10-07,10:56:00,666.0,68.5,1011.4,22.9
2025-10-07 10:57:00,2025-10-07,10:57:00,666.0,68.5,1011.4,22.9
2025-10-07 10:58:00,2025-10-07,10:58:00,666.0,68.5,1011.4,22.9
2025-10-07 10:59:00,2025-10-07,10:59:00,666.0,68.5,1011.4,22.9
2025-10-07 11:00:00,2025-10-07,11:00:00,666.0,68.5,1011.4,22.9
2025-10-07 11:01:00,2025-10-07,11:01:00,666.0,68.5,1011.4,22.9
2025-10-07 11:02:00,2025-10-07,11:02:00,666.0,68.5,1011.4,22.9
2025-10-07 11:03:00,2025-10-07,11:03:00,666.0,68.5,1011.4,22.9
2025-10-07 11:04:00,2025-10-07,11:04:00,666.0,68.5,1011.4,22.9
2025-10-07 11:05:00,2025-10-07,11:05:00,671.0,68.5,1011.4,22.8
2025-10-07 11:06:00,2025-10-07,11:06:00,671.0,68.5,1011.4,22.8
2025-10-07 11:07:00,2025-10-07,11:07:00,671.0,68.5,1011.4,22.8
2025-10-07 11:08:00,2025-10-07,11:08:00,671.0,68.5,1011.4,22.8
2025-10-07 11:09:00,2025-10-07,11:09:00,671.0,68.5,1011.4,22.8
2025-10-07 11:10:00,2025-10-07,11:10:00,671.0,68.5,1011.4,22.8
2025-10-07 11:11:00,2025-10-07,11:11:00,671.0,68.5,1011.4,22.8
2025-10-07 11:12:00,2025-10-07,11:12:00,671.0,68.5,1011.4,22.8
2025-10-07 11:13:00,2025-10-07,11:13:00,671.0,68.5,1011.4,22.8
2025-10-07 11:14:00,2025-10-07,11:14:00,671.0,68.5,1011.4,22.8
2025-10-07 11:15:00,2025-10-07,11:15:00,688.0,68.0,1011.7,22.9
2025-10-07 11:16:00,2025-10-07,11:16:00,688.0,68.0,1011.7,22.9
2025-10-07 11:17:00,2025-10-07,11:17:00,688.0,68.0,1011.7,22.9
2025-10-07 11:18:00,2025-10-07,11:18:00,688.0,68.0,1011.7,22.9
2025-10-07 11:19:00,2025-10-07,11:19:00,688.0,68.0,1011.7,22.9
2025-10-07 11:20:00,2025-10-07,11:20:00,688.0,68.0,1011.7,22.9
2025-10-07 11:21:00,2025-10-07,11:21:00,688.0,68.0,1011.7,22.9
2025-10-07 11:22:00,2025-10-07,11:22:00,688.0,68.0,1011.7,22.9
2025-10-07 11:23:00,2025-10-07,11:23:00,688.0,68.0,1011.7,22.9
2025-10-07 11:24:00,2025-10-07,11:24:00,688.0,68.0,1011.7,22.9
2025-10-07 11:25:00,2025-10-07,11:25:00,692.0,68.0,1011.7,22.9
2025-10-07 11:26:00,2025-10-07,11:26:00,692.0,68.0,1011.7,22.9
2025-10-07 11:27:00,2025-10-07,11:27:00,692.0,68.0,1011.7,22.9
2025-10-07 11:28:00,2025-10-07,11:28:00,692.0,68.0,1011.7,22.9
2025-10-07 11:29:00,2025-10-07,11:29:00,692.0,68.0,1011.7,22.9
2025-10-07 11:30:00,2025-10-07,11:30:00,692.0,68.0,1011.7,22.9
2025-10-07 11:31:00,2025-10-07,11:31:00,692.0,68.0,1011.7,22.9
2025-10-07 11:32:00,2025-10-07,11:32:00,692.0,68.0,1011.7,22.9
2025-10-07 11:33:00,2025-10-07,11:33:00,692.0,68.0,1011.7,22.9
2025-10-07 11:34:00,2025-10-07,11:34:00,692.0,68.0,1011.7,22.9
2025-10-07 11:35:00,2025-10-07,11:35:00,694.0,68.0,1011.4,22.9
2025-10-07 11:36:00,2025-10-07,11:36:00,694.0,68.0,1011.4,22.9
2025-10-07 11:37:00,2025-10-07,11:37:00,694.0,68.0,1011.4,22.9
2025-10-07 11:38:00,2025-10-07,11:38:00,694.0,68.0,1011.4,22.9
2025-10-07 11:39:00,2025-10-07,11:39:00,694.0,68.0,1011.4,22.9
2025-10-07 11:40:00,2025-10-07,11:40:00,694.0,68.0,1011.4,22.9
2025-10-07 11:41:00,2025-10-07,11:41:00,694.0,68.0,1011.4,22.9
2025-10-07 11:42:00,2025-10-07,11:42:00,694.0,68.0,1011.4,22.9
2025-10-07 11:43:00,2025-10-07,11:43:00,694.0,68.0,1011.4,22.9
2025-10-07 11:44:00,2025-10-07,11:44:00,694.0,68.0,1011.4,22.9
2025-10-07 11:45:00,2025-10-07,11:45:00,696.0,68.0,1011.4,23.0
2025-10-07 11:46:00,2025-10-07,11:46:00,696.0,68.0,1011.4,23.0
2025-10-07 11:47:00,2025-10-07,11:47:00,696.0,68.0,1011.4,23.0
2025-10-07 11:48:00,2025-10-07,11:48:00,696.0,68.0,1011.4,23.0
2025-10-07 11:49:00,2025-10-07,11:49:00,696.0,68.0,1011.4,23.0
2025-10-07 11:50:00,2025-10-07,11:50:00,696.0,68.0,1011.4,23.0
2025-10-07 11:51:00,2025-10-07,11:51:00,696.0,68.0,1011.4,23.0
2025-10-07 11:52:00,2025-10-07,11:52:00,696.0,68.0,1011.4,23.0
2025-10-07 11:53:00,2025-10-07,11:53:00,696.0,68.0,1011.4,23.0
2025-10-07 11:54:00,2025-10-07,11:54:00,696.0,68.0,1011.4,23.0
2025-10-07 11:55:00,2025-10-07,11:55:00,701.0,68.0,1011.3,23.0
2025-10-07 11:56:00,2025-10-07,11:56:00,701.0,68.0,1011.3,23.0
2025-10-07 11:57:00,2025-10-07,11:57:00,701.0,68.0,1011.3,23.0
2025-10-07 11:58:00,2025-10-07,11:58:00,701.0,68.0,1011.3,23.0
2025-10-07 11:59:00,2025-10-07,11:59:00,701.0,68.0,1011.3,23.0
2025-10-07 12:00:00,2025-10-07,12:00:00,701.0,68.0,1011.3,23.0
2025-10-07 12:01:00,2025-10-07,12:01:00,701.0,68.0,1011.3,23.0
2025-10-07 12:02:00,2025-10-07,12:02:00,701.0,68.0,1011.3,23.0
2025-10-07 12:03:00,2025-10-07,12:03:00,701.0,68.0,1011.3,23.0
2025-10-07 12:04:00,2025-10-07,12:04:00,701.0,68.0,1011.3,23.0
2025-10-07 12:05:00,2025-10-07,12:05:00,701.0,67.5,1011.0,23.0
2025-10-07 12:06:00,2025-10-07,12:06:00,701.0,67.5,1011.0,23.0
2025-10-07 12:07:00,2025-10-07,12:07:00,701.0,67.5,1011.0,23.0
2025-10-07 12:08:00,2025-10-07,12:08:00,701.0,67.5,1011.0,23.0
2025-10-07 12:09:00,2025-10-07,12:09:00,701.0,67.5,1011.0,23.0
2025-10-07 12:10:00,2025-10-07,12:10:00,701.0,67.5,1011.0,23.0
2025-10-07 12:11:00,2025-10-07,12:11:00,701.0,67.5,1011.0,23.0
2025-10-07 12:12:00,2025-10-07,12:12:00,701.0,67.5,1011.0,23.0
2025-10-07 12:13:00,2025-10-07,12:13:00,701.0,67.5,1011.0,23.0
2025-10-07 12:14:00,2025-10-07,12:14:00,701.0,67.5,1011.0,23.0
2025-10-07 12:15:00,2025-10-07,12:15:00,686.0,67.5,1010.7,22.8
2025-10-07 12:16:00,2025-10-07,12:16:00,686.0,67.5,1010.7,22.8
2025-10-07 12:17:00,2025-10-07,12:17:00,686.0,67.5,1010.7,22.8
2025-10-07 12:18:00,2025-10-07,12:18:00,686.0,67.5,1010.7,22.8
2025-10-07 12:19:00,2025-10-07,12:19:00,686.0,67.5,1010.7,22.8
2025-10-07 12:20:00,2025-10-07,12:20:00,686.0,67.5,1010.7,22.8
2025-10-07 12:21:00,2025-10-07,12:21:00,686.0,67.5,1010.7,22.8
2025-10-07 12:22:00,2025-10-07,12:22:00,686.0,67.5,1010.7,22.8
2025-10-07 12:23:00,2025-10-07,12:23:00,686.0,67.5,1010.7,22.8
2025-10-07 12:24:00,2025-10-07,12:24:00,686.0,67.5,1010.7,22.8
2025-10-07 12:25:00,2025-10-07,12:25:00,645.0,67.5,1010.9,22.7
2025-10-07 12:26:00,2025-10-07,12:26:00,645.0,67.5,1010.9,22.7
2025-10-07 12:27:00,2025-10-07,12:27:00,645.0,67.5,1010.9,22.7
2025-10-07 12:28:00,2025-10-07,12:28:00,645.0,67.5,1010.9,22.7
2025-10-07 12:29:00,2025-10-07,12:29:00,645.0,67.5,1010.9,22.7
2025-10-07 12:30:00,2025-10-07,12:30:00,645.0,67.5,1010.9,22.7
2025-10-07 12:31:00,2025-10-07,12:31:00,645.0,67.5,1010.9,22.7
2025-10-07 12:32:00,2025-10-07,12:32:00,645.0,67.5,1010.9,22.7
2025-10-07 12:33:00,2025-10-07,12:33:00,645.0,67.5,1010.9,22.7
2025-10-07 12:34:00,2025-10-07,12:34:00,645.0,67.5,1010.9,22.7
2025-10-07 12:35:00,2025-10-07,12:35:00,576.0,67.5,1010.7,22.6
2025-10-07 12:36:00,2025-10-07,12:36:00,576.0,67.5,1010.7,22.6
2025-10-07 12:37:00,2025-10-07,12:37:00,576.0,67.5,1010.7,22.6
2025-10-07 12:38:00,2025-10-07,12:38:00,576.0,67.5,1010.7,22.6
2025-10-07 12:39:00,2025-10-07,12:39:00,576.0,67.5,1010.7,22.6
2025-10-07 12:40:00,2025-10-07,12:40:00,576.0,67.5,1010.7,22.6
2025-10-07 12:41:00,2025-10-07,12:41:00,576.0,67.5,1010.7,22.6
2025-10-07 12:42:00,2025-10-07,12:42:00,576.0,67.5,1010.7,22.6
2025-10-07 12:43:00,2025-10-07,12:43:00,576.0,67.5,1010.7,22.6
2025-10-07 12:44:00,2025-10-07,12:44:00,576.0,67.5,1010.7,22.6
2025-10-07 12:45:00,2025-10-07,12:45:00,508.0,67.0,1010.6,22.5
2025-10-07 12:46:00,2025-10-07,12:46:00,508.0,67.0,1010.6,22.5
2025-10-07 12:47:00,2025-10-07,12:47:00,508.0,67.0,1010.6,22.5
2025-10-07 12:48:00,2025-10-07,12:48:00,508.0,67.0,1010.6,22.5
2025-10-07 12:49:00,2025-10-07,12:49:00,508.0,67.0,1010.6,22.5
2025-10-07 12:50:00,2025-10-07,12:50:00,508.0,67.0,1010.6,22.5
2025-10-07 12:51:00,2025-10-07,12:51:00,508.0,67.0,1010.6,22.5
2025-10-07 12:52:00,2025-10-07,12:52:00,508.0,67.0,1010.6,22.5
2025-10-07 12:53:00,2025-10-07,12:53:00,508.0,67.0,1010.6,22.5
2025-10-07 12:54:00,2025-10-07,12:54:00,508.0,67.0,1010.6,22.5
2025-10-07 12:55:00,2025-10-07,12:55:00,464.0,67.0,1010.4,22.5
2025-10-07 12:56:00,2025-10-07,12:56:00,464.0,67.0,1010.4,22.5
2025-10-07 12:57:00,2025-10-07,12:57:00,464.0,67.0,1010.4,22.5
2025-10-07 12:58:00,2025-10-07,12:58:00,464.0,67.0,1010.4,22.5
2025-10-07 12:59:00,2025-10-07,12:59:00,464.0,67.0,1010.4,22.5
2025-10-07 13:00:00,2025-10-07,13:00:00,464.0,67.0,1010.4,22.5
2025-10-07 13:01:00,2025-10-07,13:01:00,464.0,67.0,1010.4,22.5
2025-10-07 13:02:00,2025-10-07,13:02:00,464.0,67.0,1010.4,22.5
2025-10-07 13:03:00,2025-10-07,13:03:00,464.0,67.0,1010.4,22.5
2025-10-07 13:04:00,2025-10-07,13:04:00,464.0,67.0,1010.4,22.5
2025-10-07 13:05:00,2025-10-07,13:05:00,449.0,67.0,1010.3,22.5
2025-10-07 13:06:00,2025-10-07,13:06:00,449.0,67.0,1010.3,22.5
2025-10-07 13:07:00,2025-10-07,13:07:00,449.0,67.0,1010.3,22.5
2025-10-07 13:08:00,2025-10-07,13:08:00,449.0,67.0,1010.3,22.5
2025-10-07 13:09:00,2025-10-07,13:09:00,449.0,67.0,1010.3,22.5
2025-10-07 13:10:00,2025-10-07,13:10:00,449.0,67.0,1010.3,22.5
2025-10-07 13:11:00,2025-10-07,13:11:00,449.0,67.0,1010.3,22.5
2025-10-07 13:12:00,2025-10-07,13:12:00,449.0,67.0,1010.3,22.5
2025-10-07 13:13:00,2025-10-07,13:13:00,449.0,67.0,1010.3,22.5
2025-10-07 13:14:00,2025-10-07,13:14:00,449.0,67.0,1010.3,22.5
2025-10-07 13:15:00,2025-10-07,13:15:00,437.0,67.0,1010.3,22.4
2025-10-07 13:16:00,2025-10-07,13:16:00,437.0,67.0,1010.3,22.4
2025-10-07 13:17:00,2025-10-07,13:17:00,437.0,67.0,1010.3,22.4
2025-10-07 13:18:00,2025-10-07,13:18:00,437.0,67.0,1010.3,22.4
2025-10-07 13:19:00,2025-10-07,13:19:00,437.0,67.0,1010.3,22.4
2025-10-07 13:20:00,2025-10-07,13:20:00,437.0,67.0,1010.3,22.4
2025-10-07 13:21:00,2025-10-07,13:21:00,437.0,67.0,1010.3,22.4
2025-10-07 13:22:00,2025-10-07,13:22:00,437.0,67.0,1010.3,22.4
2025-10-07 13:23:00,2025-10-07,13:23:00,437.0,67.0,1010.3,22.4
2025-10-07 13:24:00,2025-10-07,13:24:00,437.0,67.0,1010.3,22.4
2025-10-07 13:25:00,2025-10-07,13:25:00,431.0,67.0,1010.1,22.4
2025-10-07 13:26:00,2025-10-07,13:26:00,431.0,67.0,1010.1,22.4
2025-10-07 13:27:00,2025-10-07,13:27:00,431.0,67.0,1010.1,22.4
2025-10-07 13:28:00,2025-10-07,13:28:00,431.0,67.0,1010.1,22.4
2025-10-07 13:29:00,2025-10-07,13:29:00,431.0,67.0,1010.1,22.4
2025-10-07 13:30:00,2025-10-07,13:30:00,431.0,67.0,1010.1,22.4
2025-10-07 13:31:00,2025-10-07,13:31:00,431.0,67.0,1010.1,22.4
2025-10-07 13:32:00,2025-10-07,13:32:00,431.0,67.0,1010.1,22.4
2025-10-07 13:33:00,2025-10-07,13:33:00,431.0,67.0,1010.1,22.4
